Location;CountyGeoId;NAME
39.5288947088,-79.2729932831;24023;Garrett County
40.3926315712,-96.2650968936;31097;Johnson County
36.0611182361,-79.120649356;37135;Orange County
38.7718774775,-77.4450310796;51685;Manassas Park city
37.6243602285,-84.8668203815;21021;Boyle County
33.2158995718,-97.6544621205;48497;Wise County
45.4614199106,-92.4413959911;55095;Polk County
41.4266615572,-73.74951416;36079;Putnam County
29.3806620653,-89.4819150635;22075;Plaquemines Parish
18.3625469294,-66.2464232226;72135;Toa Alta Municipio
44.4160919594,-88.464932258;55087;Outagamie County
35.4011632567,-100.812558034;48179;Gray County
41.3531364976,-90.1314083142;17073;Henry County
39.3561681629,-90.3904985092;17061;Greene County
37.5121196812,-78.2449450925;51049;Cumberland County
33.6392003476,-97.2126261296;48097;Cooke County
44.3383668115,-85.5784138137;26165;Wexford County
26.5756896561,-81.9154527285;12071;Lee County
39.9724398254,-79.0282722626;42111;Somerset County
36.3586360305,-76.9807147831;37091;Hertford County
46.2527089623,-105.57171097;30017;Custer County
44.2842861611,-92.2302602596;27157;Wabasha County
47.7878782632,-104.561358367;30083;Richland County
39.1051348222,-79.195570287;54023;Grant County
42.2465394718,-85.0055834874;26025;Calhoun County
36.6291866782,-96.3984928926;40113;Osage County
36.6528169511,-90.8638843452;29181;Ripley County
62.3046703274,-149.580200458;02170;Matanuska-Susitna Borough
42.1212370657,-91.131465421;19105;Jones County
46.3813014184,-109.175062005;30037;Golden Valley County
36.0656302022,-76.9667121404;37015;Bertie County
47.589861371,-92.4614657054;27137;St. Louis County
38.448468036,-85.1189299735;21103;Henry County
43.7180195308,-98.5615628976;46003;Aurora County
39.0100394517,-88.1538411275;17079;Jasper County
45.4905020909,-102.475635949;46105;Perkins County
40.8488341603,-90.6150375695;17187;Warren County
31.704894074,-96.1490922947;48161;Freestone County
31.8310952481,-99.9762313036;48399;Runnels County
36.2774544717,-101.354539211;48195;Hansford County
37.222980428,-89.1265952453;17153;Pulaski County
37.5592414881,-95.7433888048;20205;Wilson County
31.7235401557,-93.0962433857;22069;Natchitoches Parish
45.5861252834,-96.0003022919;27149;Stevens County
32.7531803783,-98.31302138;48363;Palo Pinto County
37.2355230437,-99.8203076918;20025;Clark County
29.3573361783,-99.7622052768;48463;Uvalde County
30.0195666061,-83.6189726465;12123;Taylor County
43.0009332766,-78.1937114415;36037;Genesee County
40.5246661273,-97.5965014328;31059;Fillmore County
39.0888346851,-87.4146903866;18153;Sullivan County
44.0387746178,-106.584632792;56019;Johnson County
33.665806061,-80.2164049721;45027;Clarendon County
45.6690533298,-109.395216695;30095;Stillwater County
34.453472028,-86.8529215684;01103;Morgan County
37.7732676848,-86.4292775361;21027;Breckinridge County
28.0626646156,-81.1494997552;12097;Osceola County
38.8665005829,-97.152702787;20041;Dickinson County
35.4688611107,-86.7650174387;47117;Marshall County
41.177009812,-75.9890260819;42079;Luzerne County
38.3243487435,-110.903793031;49055;Wayne County
34.2514096075,-90.2891244706;28119;Quitman County
35.5069269541,-105.976273211;35049;Santa Fe County
33.6769134328,-117.776142822;06059;Orange County
35.8400259746,-101.354699396;48233;Hutchinson County
42.4935106026,-75.6115785175;36017;Chenango County
39.9710617874,-103.201252881;08121;Washington County
32.3750354288,-95.2691826825;48423;Smith County
36.9655811681,-85.9336633247;21009;Barren County
37.205360404,-79.0965107022;51031;Campbell County
38.6956276543,-84.3602721797;21191;Pendleton County
18.3170844647,-66.4202927626;72101;Morovis Municipio
29.8119497744,-103.251755856;48043;Brewster County
18.2370904175,-66.9834149992;72083;Las Marías Municipio
35.611177887,-82.5301070587;37021;Buncombe County
18.0071198462,-66.7971292026;72059;Guayanilla Municipio
36.2611569307,-87.0867695023;47021;Cheatham County
38.0371780097,-93.775975762;29185;St. Clair County
43.9246050918,-90.1137916425;55057;Juneau County
42.6367815449,-97.8918968398;31107;Knox County
41.9103521337,-81.250939242;39085;Lake County
37.1169121603,-76.88830957;51181;Surry County
32.3583825945,-84.0424794131;13193;Macon County
43.386924164,-98.3660983597;46043;Douglas County
41.7224295706,-111.743622083;49005;Cache County
30.7817272016,-82.1376881412;13049;Charlton County
38.7440854857,-93.8063674936;29101;Johnson County
38.1086779015,-105.367471778;08027;Custer County
34.6402420514,-79.1038649277;37155;Robeson County
43.7841402516,-111.659188485;16065;Madison County
67.0081724432,-160.006978537;02188;Northwest Arctic Borough
36.7888025423,-99.6674010729;40059;Harper County
33.2836981018,-90.9474546435;28151;Washington County
41.7734492735,-70.2381374923;25001;Barnstable County
33.6672620503,-95.5712007054;48277;Lamar County
40.1762352358,-101.687961438;31057;Dundy County
33.9931962064,-83.7127549805;13013;Barrow County
35.486983815,-76.8453144055;37013;Beaufort County
44.9694591011,-67.6090594873;23029;Washington County
32.5481331978,-94.3714865548;48203;Harrison County
45.8441976984,-115.46748731;16049;Idaho County
41.6864421928,-92.531468397;19157;Poweshiek County
40.8288491598,-81.8880189942;39169;Wayne County
40.597165174,-88.2232738465;17053;Ford County
30.8450707709,-91.0455350736;22037;East Feliciana Parish
37.7065960005,-77.0885455088;51101;King William County
48.561754652,-111.024580148;30051;Liberty County
46.4569158173,-98.5354613133;38045;LaMoure County
43.7229327365,-113.172032247;16023;Butte County
36.2311062795,-81.6964250718;37189;Watauga County
39.4970238369,-82.4792535623;39073;Hocking County
39.2111317394,-81.514965317;54107;Wood County
44.5059941907,-87.3072532822;55061;Kewaunee County
38.1178916805,-83.0976163428;21063;Elliott County
32.4177916678,-91.7634818429;22083;Richland Parish
29.8317429384,-99.8221669212;48385;Real County
34.8414378315,-116.17846142;06071;San Bernardino County
34.8873453574,-82.725248963;45077;Pickens County
39.7847320849,-98.2183408742;20089;Jewell County
35.0025779761,-93.4112514229;05149;Yell County
37.8315338847,-81.9353404844;54045;Logan County
37.3142565856,-80.702936854;51071;Giles County
48.0460953466,-121.722346726;53061;Snohomish County
33.0548441405,-82.4181514496;13163;Jefferson County
40.5148205338,-99.8307042877;31073;Gosper County
41.9388566679,-88.4286377038;17089;Kane County
48.771256978,-94.9045482536;27077;Lake of the Woods County
32.7134544164,-93.3349833098;22119;Webster Parish
37.9550855775,-103.071704571;08011;Bent County
31.7924089362,-94.1450175185;48419;Shelby County
40.4103560325,-91.7383967271;29045;Clark County
33.0922652469,-84.3892346459;13231;Pike County
40.2875173476,-74.1582023922;34025;Monmouth County
36.4082132934,-94.8026575137;40041;Delaware County
45.4005123213,-68.6494281289;23019;Penobscot County
30.6480415096,-97.6007621039;48491;Williamson County
33.3596322314,-82.0735477739;13245;Richmond County
42.1174762417,-80.0981063578;42049;Erie County
37.3088201365,-87.540842137;21107;Hopkins County
18.287078989,-67.1315302779;72011;Añasco Municipio
43.6407681919,-85.3246335487;26107;Mecosta County
31.7742624158,-98.999794176;48049;Brown County
39.0224214624,-81.3786238259;54105;Wirt County
43.8738459397,-71.2029939175;33003;Carroll County
39.2157556331,-91.84158588;29007;Audrain County
31.6766595802,-87.8308098507;01025;Clarke County
41.5778862866,-96.6539833969;31053;Dodge County
34.5998564246,-112.553944833;04025;Yavapai County
35.1839946708,-89.8955956151;47157;Shelby County
40.7455891853,-95.6046765408;19071;Fremont County
45.064501565,-99.9572518743;46107;Potter County
35.1405167444,-86.5889416254;47103;Lincoln County
40.8727457976,-97.5971068674;31185;York County
36.1695295563,-86.7848240917;47037;Davidson County
44.5473945862,-99.4871292548;46069;Hyde County
34.1277855795,-83.2090415694;13195;Madison County
46.2298432372,-118.47840308;53071;Walla Walla County
17.9791005078,-67.0428558452;72079;Lajas Municipio
34.3951111298,-81.1212291623;45039;Fairfield County
33.0395904342,-115.365336962;06025;Imperial County
39.6785303915,-87.7455648767;17045;Edgar County
46.9792551456,-98.958838067;38093;Stutsman County
36.6660406992,-80.9175879894;51640;Galax city
33.6164757788,-100.255850072;48269;King County
47.3252360192,-95.8090496343;27087;Mahnomen County
30.6105780997,-81.7714179132;12089;Nassau County
38.3994422236,-85.4483655316;21185;Oldham County
34.2439383654,-84.4761934266;13057;Cherokee County
44.4609805861,-73.0809205876;50007;Chittenden County
38.7080111869,-86.8030654716;18101;Martin County
31.0888152015,-95.1355105473;48455;Trinity County
45.7791445679,-122.482577988;53011;Clark County
45.6803836844,-90.3614492328;55099;Price County
47.1471983625,-114.998338744;30061;Mineral County
40.478908401,-93.0161267941;29171;Putnam County
37.9413779683,-83.5988719199;21165;Menifee County
33.2878507429,-83.9571695116;13035;Butts County
39.2865595002,-104.13588983;08039;Elbert County
42.7745872458,-92.3180548339;19017;Bremer County
37.6066301658,-91.5078826618;29065;Dent County
38.7282893735,-93.2850962929;29159;Pettis County
32.7362765372,-94.9414845344;48459;Upshur County
37.378523092,-77.5869258358;51041;Chesterfield County
36.4285385751,-84.5035173074;47151;Scott County
35.38741848,-120.452196945;06079;San Luis Obispo County
42.5449323085,-101.118576892;31031;Cherry County
41.6322534258,-111.244509797;49033;Rich County
37.1502697208,-76.2705623776;51735;Poquoson city
37.8777875638,-96.2326356698;20073;Greenwood County
43.8201324535,-112.311302461;16051;Jefferson County
43.9065519065,-91.1151957557;55063;La Crosse County
36.4816684795,-103.470970513;35059;Union County
37.764043073,-107.676147275;08111;San Juan County
42.4279491681,-94.1817743675;19187;Webster County
36.730988911,-98.3239781797;40003;Alfalfa County
43.4433116085,-82.6457538571;26151;Sanilac County
34.8172864604,-89.1884754842;28009;Benton County
29.7258227162,-82.8003665306;12041;Gilchrist County
37.9551831858,-102.393348977;08099;Prowers County
44.4917990421,-123.429249066;41003;Benton County
32.6016373737,-92.6648152839;22061;Lincoln Parish
44.9804118511,-101.665858437;46137;Ziebach County
33.2895498464,-87.525029952;01125;Tuscaloosa County
41.4673285687,-90.5674126031;17161;Rock Island County
40.761491497,-86.3459465589;18017;Cass County
42.6936561133,-112.840655966;16077;Power County
34.2687844437,-91.9315146225;05069;Jefferson County
29.4489578348,-98.5200258895;48029;Bexar County
44.7155640273,-100.132245565;46119;Sully County
45.1739317274,-93.9630531168;27171;Wright County
29.9121811706,-81.4098866827;12109;St. Johns County
39.925343626,-78.1126836616;42057;Fulton County
39.3514336872,-101.719980701;20181;Sherman County
42.2765197661,-74.1227065013;36039;Greene County
32.7325534614,-91.2350651111;22035;East Carroll Parish
34.0724245507,-101.303234519;48153;Floyd County
47.3264761642,-96.4552777398;27107;Norman County
28.7614688332,-81.7113031676;12069;Lake County
43.9868496601,-91.779129433;27169;Winona County
29.9826329444,-100.304741702;48137;Edwards County
42.0789535271,-91.5990228598;19113;Linn County
37.938990343,-118.886709262;06051;Mono County
41.9143570712,-98.9913852808;31071;Garfield County
48.8148829805,-103.48733562;38023;Divide County
41.3344518776,-93.0994371546;19125;Marion County
45.1566160513,-100.871863039;46041;Dewey County
42.2643746213,-97.6012905205;31139;Pierce County
32.3533781815,-84.5246378869;13197;Marion County
42.3658182043,-90.2125952059;17085;Jo Daviess County
46.096820597,-102.528498668;38001;Adams County
40.495294012,-78.7137032852;42021;Cambria County
39.4306386001,-87.3899644539;18167;Vigo County
42.5950071515,-76.0702669072;36023;Cortland County
41.6426062358,-85.4264979093;18087;LaGrange County
30.7093956955,-91.6007888442;22077;Pointe Coupee Parish
32.3968141786,-81.7431781429;13031;Bulloch County
31.4561406891,-105.386456079;48229;Hudspeth County
44.6718744229,-93.0654245878;27037;Dakota County
41.0277303995,-94.2423791547;19175;Union County
36.1753512461,-82.8458266599;47059;Greene County
42.0362414924,-93.4650447654;19169;Story County
45.2115438874,-90.5012525364;55119;Taylor County
45.6991358622,-93.9988297843;27009;Benton County
35.5515100533,-97.4072328405;40109;Oklahoma County
45.3782690825,-120.210685268;41021;Gilliam County
42.0425663561,-89.3207266558;17141;Ogle County
40.5310649083,-77.4021626656;42067;Juniata County
36.7581801263,-119.649322632;06019;Fresno County
31.8696032448,-85.3931969755;01005;Barbour County
33.7453078269,-105.459295871;35027;Lincoln County
32.7864051416,-95.3820619748;48499;Wood County
35.8694070017,-76.1704523585;37177;Tyrrell County
35.9932063802,-83.9370903322;47093;Knox County
17.9733883474,-66.1363432071;72057;Guayama Municipio
43.6747378332,-98.1459868879;46035;Davison County
39.4652776369,-80.8848251911;54095;Tyler County
32.7428202205,-100.402168105;48151;Fisher County
32.2322990847,-83.4759611368;13235;Pulaski County
31.3264967359,-99.8639623316;48095;Concho County
31.5492717947,-82.8492009827;13069;Coffee County
37.7649390453,-75.7565570848;51001;Accomack County
44.0816034654,-88.2180579882;55015;Calumet County
48.6553582885,-111.695670939;30101;Toole County
32.2616858077,-84.3147208166;13249;Schley County
38.3020458533,-96.593928638;20017;Chase County
32.013224335,-81.4424722248;13029;Bryan County
39.2357647667,-95.383448733;20087;Jefferson County
39.3280985807,-75.1293182687;34011;Cumberland County
43.3109397092,-85.15248111;26117;Montcalm County
33.7714324565,-85.8260308543;01015;Calhoun County
38.9464767816,-84.3796958206;21037;Campbell County
41.7924983178,-73.2453207905;09005;Litchfield County
38.8297122608,-89.90499843;17119;Madison County
46.2369933896,-116.426326116;16061;Lewis County
43.7213655935,-83.9418350885;26017;Bay County
45.8738054472,-120.789207302;53039;Klickitat County
29.3374418892,-90.8376399064;22109;Terrebonne Parish
38.1128050013,-76.7998633255;51193;Westmoreland County
34.0887429323,-93.9934933573;05061;Howard County
29.17400609,-98.0865732835;48493;Wilson County
57.6602871351,-153.749160002;02150;Kodiak Island Borough
40.561195332,-81.9293594987;39075;Holmes County
44.3890320927,-99.9960503842;46065;Hughes County
40.0158001655,-80.9885424488;39013;Belmont County
39.3376277289,-83.0570255812;39141;Ross County
41.7562548803,-89.9141029918;17195;Whiteside County
38.7199480156,-87.7267298383;17101;Lawrence County
31.4292715445,-86.9936742092;01035;Conecuh County
35.2079371348,-90.3088719897;05035;Crittenden County
41.3433818683,-77.0645062464;42081;Lycoming County
40.1764658834,-99.9122732442;31065;Furnas County
41.567305883,-98.9819022019;31175;Valley County
38.0423908286,-84.7436031459;21239;Woodford County
45.9373346715,-108.27441843;30111;Yellowstone County
39.7817096805,-86.1384716709;18097;Marion County
46.0816740437,-114.120758882;30081;Ravalli County
45.5919771895,-118.736784883;41059;Umatilla County
34.8056115749,-84.9672206823;13313;Whitfield County
39.4269814843,-93.50517578;29033;Carroll County
35.3362263031,-82.4799463782;37089;Henderson County
41.5926866339,-122.540367763;06093;Siskiyou County
41.91384687,-99.4544205673;31115;Loup County
40.473600561,-85.3248199236;18009;Blackford County
43.0182145442,-88.3045082663;55133;Waukesha County
48.7837971902,-105.548617097;30019;Daniels County
42.3868746602,-95.5134961566;19093;Ida County
48.7751394251,-95.8108171586;27135;Roseau County
